"bron","text"
"BurgelijkWetboek07","er blijkt een gebrek te zijn, ondanks de poging van de handelaar om de digitale inhoud of digitale dienst te laten beantwoorden aan de overeenkomst;"
"BurgelijkWetboek07","het gebrek is zo ernstig dat een onmiddellijke prijsvermindering of ontbinding van de overeenkomst gerechtvaardigd is;"
"BurgelijkWetboek07","de handelaar heeft verklaard, of uit de omstandigheden blijkt duidelijk, dat hij de digitale inhoud of digitale dienst niet binnen een redelijke termijn of zonder ernstige overlast voor de consument aan de overeenkomst kan laten beantwoorden."
"BurgelijkWetboek07","De prijsvermindering is evenredig aan het verschil tussen de waarde van de aan de consument geleverde digitale inhoud of digitale dienst en de waarde die de digitale inhoud of digitale dienst zou hebben gehad indien deze had beantwoord aan de overeenkomst. Wanneer in de overeenkomst is bepaald dat de digitale inhoud of digitale dienst gedurende een periode tegen betaling van een prijs of een digitale weergave van waarde wordt geleverd, is de prijsvermindering van toepassing op dat deel van de periode waarin de digitale inhoud of digitale dienst niet heeft beantwoord aan de overeenkomst."
"BurgelijkWetboek07","Wanneer de digitale inhoud of digitale dienst wordt geleverd tegen betaling van een prijs of een digitale weergave van waarde, mag de consument de overeenkomst uitsluitend ontbinden indien het gebrek niet gering is. De bewijslast dat het gebrek gering is, rust op de handelaar."
"BurgelijkWetboek07","De consument oefent de bevoegdheid om de overeenkomst te ontbinden uit door middel van een schriftelijke verklaring aan de handelaar waarin zijn beslissing tot ontbinding tot uitdrukking komt."
"BurgelijkWetboek07","Voor zover daarvan in deze titel niet is afgeweken zijn op de in lid 1 bedoelde bevoegdheid de bepalingen van afdeling 5 van titel 5 van Boek 6 omtrent ontbinding van een overeenkomst van overeenkomstige toepassing."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Bij ontbinding van de overeenkomst betaalt de handelaar de consument alle uit hoofde van de overeenkomst betaalde bedragen terug."
"BurgelijkWetboek07","De handelaar ziet bij ontbinding af van het verdere gebruik van andere inhoud dan persoonsgegevens die door de consument was verstrekt of gecreëerd bij het gebruik van de door de handelaar geleverde digitale inhoud of digitale dienst, tenzij die inhoud:"
"BurgelijkWetboek07","geen nut heeft buiten de context van de door de handelaar geleverde digitale inhoud of digitale dienst;"
"BurgelijkWetboek07","uitsluitend verband houdt met de activiteit van de consument bij het gebruik van de door de handelaar geleverde digitale inhoud of digitale dienst;"
"BurgelijkWetboek07","door de handelaar met andere gegevens is samengevoegd en niet of uitsluitend met bovenmatige inspanningen kan worden ontvlochten;"
"BurgelijkWetboek07","door de consument en andere consumenten gezamenlijk is gegenereerd en andere consumenten die inhoud kunnen blijven gebruiken."
"BurgelijkWetboek07","Met uitzondering van de in lid 2, onderdelen a, b en c genoemde situaties, maakt de handelaar op verzoek van de consument alle andere inhoud dan persoonsgegevens beschikbaar die door de consument was verstrekt of gecreëerd bij het gebruik van de geleverde digitale inhoud of digitale dienst. De consument is bevoegd om die inhoud kosteloos binnen een redelijke termijn en in een gangbaar en machinaal leesbaar gegevensformaat op te vragen, zonder belemmeringen van de handelaar."
"BurgelijkWetboek07","Onverminderd lid 3 kan de handelaar elk verder gebruik van de digitale inhoud of digitale dienst door de consument beletten."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Alle terugbetalingen die de handelaar aan de consument is verschuldigd op grond van artikel 50ai leden 4 en 5 of artikel 50aj lid 1 als gevolg van een prijsvermindering of de ontbinding van de overeenkomst, worden onverwijld verricht en in elk geval binnen 14 dagen vanaf de datum waarop de handelaar in kennis is gesteld van de beslissing van de consument om zich te beroepen op het recht van prijsvermindering dan wel op ontbinding van de overeenkomst."
"BurgelijkWetboek07","De handelaar gebruikt voor de terugbetaling hetzelfde betaalmiddel als waarmee de consument voor de digitale inhoud of digitale dienst heeft betaald, tenzij de consument uitdrukkelijk met het gebruik van een ander betaalmiddel instemt en op voorwaarde dat de consument als gevolg van deze terugbetaling geen aanvullende kosten hoeft te maken."
"BurgelijkWetboek07","De handelaar mag de consument geen vergoeding in rekening brengen voor de terugbetaling."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Wanneer in de overeenkomst is bepaald dat de digitale inhoud of digitale dienst moet worden geleverd of beschikbaar moet worden gesteld aan de consument gedurende een periode, kan de handelaar de digitale inhoud of digitale dienst onderwerpen aan wijzigingen die verder gaan dan wat nodig is om de beantwoording van de digitale inhoud of digitale dienst aan de overeenkomst overeenkomstig artikel 50ad lid 2 en artikel 50ae te bewerkstelligen indien:"
"BurgelijkWetboek07","de overeenkomst dergelijke wijzigingen toestaat en er een gegronde reden voor geeft;"
"BurgelijkWetboek07","dergelijke wijzigingen worden aangebracht zonder aanvullende kosten voor de consument;"
"BurgelijkWetboek07","de consument op duidelijke en begrijpelijke wijze van de wijziging in kennis is gesteld;"
"BurgelijkWetboek07","de consument in de in lid 2 genoemde gevallen binnen een redelijke termijn van tevoren op een duurzame gegevensdrager in kennis is gesteld van de kenmerken en het tijdstip van de wijziging en van zijn recht om de overeenkomst te ontbinden overeenkomstig lid 2 of over de mogelijkheid om de digitale inhoud of digitale dienst zonder wijziging te behouden overeenkomstig lid 4."
"BurgelijkWetboek07","De consument is bevoegd om de overeenkomst te ontbinden indien de wijziging negatieve gevolgen heeft voor de toegang van de consument tot of diens gebruik van de digitale inhoud of digitale dienst, tenzij de gevolgen gering zijn. In dat geval is de consument bevoegd om de overeenkomst kosteloos te ontbinden en binnen 30 dagen na ontvangst van de informatie over de wijziging, of indien dat later is, vanaf het tijdstip waarop de digitale inhoud of digitale dienst door de handelaar is gewijzigd."
"BurgelijkWetboek07","Indien de consument de overeenkomst ontbindt op grond van lid 2 zijn de artikelen 50ai lid 7, 50aj, 50ak en 50ao van overeenkomstige toepassing."
"BurgelijkWetboek07","De leden 2 en 3 zijn niet van toepassing indien de handelaar de consument de mogelijkheid heeft geboden om zonder aanvullende kosten de digitale inhoud of digitale dienst ongewijzigd te behouden en de digitale inhoud of digitale dienst blijft beantwoorden aan de overeenkomst."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Wanneer de handelaar jegens de consument aansprakelijk is wegens verzuim om de digitale inhoud of digitale dienst te leveren of wegens een gebrek dat voortvloeit uit een handelen of nalaten van een persoon in een eerdere schakel van de transactieketen, zijn de artikelen 24 en 25 van overeenkomstige toepassing."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","De consument is verplicht de prijs dan wel de digitale weergave van waarde te betalen."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Na de ontbinding van de overeenkomst ziet de consument af van het gebruik van de digitale inhoud of digitale dienst en van de terbeschikkingstelling daarvan aan derden."
"BurgelijkWetboek07","Wanneer de digitale inhoud op een materiële gegevensdrager werd geleverd, geeft de consument deze op verzoek en op kosten van de handelaar onverwijld terug. Een verzoek om teruggave van de materiële gegevensdrager moet binnen 14 dagen worden gedaan, gerekend vanaf de dag waarop de handelaar in kennis is gesteld van de beslissing van de consument om de overeenkomst te ontbinden."
"BurgelijkWetboek07","De consument is niet gehouden te betalen voor het gebruik van de digitale inhoud of digitale dienst in de periode voor de ontbinding van de overeenkomst waarin de digitale inhoud of digitale dienst niet aan de overeenkomst heeft beantwoord."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Tenzij in deze titel anders is bepaald, kan van deze titel niet ten nadele van de consument worden afgeweken en kunnen de rechten en vorderingen die de wet aan de consument ter zake van een tekortkoming in de nakoming van de verplichtingen van de handelaar toekent niet worden beperkt of uitgesloten."
"BurgelijkWetboek07","Artikel 89 van Boek 6 is niet van toepassing op deze titel."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","Artikel V van Stb. 2022/164 bevat overgangsrecht m.b.t. deze wijziging."
"BurgelijkWetboek07","In deze titel wordt verstaan onder:"
"BurgelijkWetboek07","consument: een natuurlijk persoon die niet handelt in de uitoefening van zijn handels-, bedrijfs-, ambachts- of beroepsactiviteit;"
"BurgelijkWetboek07","handelaar: een natuurlijk persoon of rechtspersoon die handelt voor doeleinden die betrekking hebben op zijn handels-, bedrijfs-, ambachts- of beroepsactiviteit, alsmede degene die in naam van of ten behoeve van hem optreedt;"
"BurgelijkWetboek07","overeenkomst betreffende gebruik in deeltijd: een overeenkomst met een duur van meer dan een jaar, met inbegrip van elke bepaling die een verlenging mogelijk maakt, op grond waarvan een consument tegen vergoeding het recht krijgt om één of meer overnachtingsaccommodaties voor meer dan één verblijfsperiode te gebruiken;"
"BurgelijkWetboek07","overeenkomst betreffende een vakantieproduct van lange duur: een overeenkomst met een duur van meer dan een jaar, met inbegrip van elke bepaling die een verlenging mogelijk maakt, op grond waarvan een consument tegen vergoeding hoofdzakelijk het recht krijgt op kortingen op of andere voordelen inzake accommodatie, al dan niet samen met reizen of andere diensten;"
"BurgelijkWetboek07","overeenkomst van bijstand bij verhandelen: een overeenkomst op grond waarvan een handelaar een consument tegen vergoeding bijstaat om een recht van gebruik in deeltijd of een vakantieproduct van lange duur over te nemen of over te dragen;"
"BurgelijkWetboek07","uitwisselingsovereenkomst: een overeenkomst op grond waarvan een consument tegen vergoeding toetreedt tot een uitwisselingsysteem waarbij hem in ruil voor het tijdelijk beschikbaar stellen van zijn recht van gebruik in deeltijd, toegang tot overnachtingsaccommodatie of andere diensten wordt geboden;"
"BurgelijkWetboek07","aanvullende overeenkomst: een overeenkomst op grond waarvan de consument diensten geniet die betrekking hebben op een overeenkomst betreffende gebruik in deeltijd of een overeenkomst betreffende een vakantieproduct van lange duur, en die worden verleend door de handelaar of door een derde op grond van een overeenkomst tussen deze derde en de handelaar;"
"BurgelijkWetboek07","duurzame gegevensdrager: een hulpmiddel dat de consument dan wel de handelaar in staat stelt om persoonlijk aan hem gerichte informatie op te slaan op een wijze die deze informatie toegankelijk maakt voor toekomstig gebruik gedurende een periode die is afgestemd op het doel waarvoor de informatie kan dienen, en die een ongewijzigde reproductie van de opgeslagen informatie mogelijk maakt;"
"BurgelijkWetboek07","richtlijn: Richtlijn nr. 2008/122/EG van het Europees Parlement en de Raad van 14 januari 2009 betreffende de bescherming van de consumenten met betrekking tot bepaalde aspecten van overeenkomsten betreffende gebruik in deeltijd, vakantieproducten van lange duur, doorverkoop en uitwisseling (PbEU L 33/10)."
"BurgelijkWetboek07","De handelaar verstrekt aan de consument geruime tijd voordat hij door een overeenkomst betreffende gebruik in deeltijd wordt gebonden kosteloos en op duidelijke en begrijpelijke wijze nauwkeurige en toereikende informatie overeenkomstig het in bijlage I bij de richtlijn opgenomen model. De informatie wordt verstrekt op een duurzame gegevensdrager die voor de consument gemakkelijk toegankelijk is."
"BurgelijkWetboek07","De in het vorige lid bedoelde informatie wordt opgesteld in een door de consument te kiezen taal van de staat waar hij woont of waarvan hij de nationaliteit heeft, mits dit een officiële taal is van de Europese Unie of van een van de staten die partij is bij de Overeenkomst betreffende de Europese Economische Ruimte."
"BurgelijkWetboek07","In reclame voor een overeenkomst betreffende gebruik in deeltijd wordt meegedeeld dat en waar de in lid 1 bedoelde informatie verkrijgbaar is."
"BurgelijkWetboek07","Wordt tijdens een promotie- of verkoopevenement aan een consument een aanbod gedaan tot het aangaan van een overeenkomst betreffende gebruik in deeltijd, dan vermeldt de handelaar in de uitnodiging voor dat evenement duidelijk de commerciële aard en bedoeling daarvan."
